"match (certainty/distance)",lng-IV,lng-CAMPOP,lat-IV,lat-CAMPOP
"MONK-BRETON -> MONK BRETTON, YORKSHIRE WEST RIDING (87 / 10.5mi)",53.61,-1.21,53.5663161886702,-1.45483880520521
"PRIEST HOUSES -> PRESTHOUSE, NORFOLK (87 / 1.7mi)",52.5,0.38,52.4759993715761,0.385432179158481
"QUINBOROUGH -> QUEENBOROUGH, KENT (87 / 1.7mi)",51.43,0.71,51.4172956552735,0.74409209674312
"RAVINGSTONE-DALE -> RAVENSTONEDALE, WESTMORLAND (87 / 14.5mi)",54.53,-2.11,54.4309279276444,-2.42720942383011
"ROTTERBRIDG -> ROTHERBRIDGE, SUSSEX (87 / 3.4mi)",51,-0.56,50.9733902721463,-0.624989094770536
"STAPLE-HERST -> STAPLEHURST, KENT (87 / 1mi)",51.16,0.53,51.1581888344313,0.553181876073528
"ACLIFF -> AYCLIFFE, DURHAM (86 / 14.8mi)",54.63,-1.2,54.5938801894363,-1.56346953835378
"ALESHAM -> AYLSHAM, NORFOLK (86 / 7.2mi)",52.9,1.25,52.7951856312087,1.25135172756485
"ALSLEY -> ALLESLEY, WARWICKSHIRE (86 / 7.3mi)",52.51,-1.46,52.4230271089802,-1.55754190510616
"ASH -> ASHE, HAMPSHIRE (86 / 5.1mi)",51.28,-1.13,51.2465371411005,-1.23574219599838
"ASHWELL -> ASTWELL, NORTHAMPTONSHIRE (86 / 4.2mi)",52.13,-1.03,52.0960027491587,-1.11318470010279
"BAYLDON -> BAILDON, YORKSHIRE WEST RIDING (86 / 13.1mi)",53.91,-1.46,53.853794729474,-1.76622089128127
"BEARTON -> BIERTON, BUCKINGHAMSHIRE (86 / 2.5mi)",51.83,-0.73,51.8297430206401,-0.788100434294146
"BECKLES -> BECCLES, SUFFOLK (86 / 11.8mi)",52.63,1.58,52.4594909083689,1.56301659741477
"BITFORD -> BIDFORD, WARWICKSHIRE (86 / 9mi)",52.2,-1.65,52.1645985095853,-1.85383608383688
"BITHORN -> BYTHORN, HUNTINGDONSHIRE (86 / 1.7mi)",52.38,-0.41,52.3710737577903,-0.448824775717762
"BOCTON STREET -> BOUGHTON STREET, KENT (86 / 2mi)",51.28,0.91,51.2977256781817,0.946377639185603
"BODGIHAM -> BODIAM, SUSSEX (86 / 3.2mi)",50.98,0.48,51.0074862697806,0.539250520682998
"BRANHAM -> BRAMHAM, YORKSHIRE WEST RIDING (86 / 10.8mi)",53.93,-1.1,53.8817825262081,-1.35170025821715
"BRAYLES -> BRAILES, WARWICKSHIRE (86 / 5.9mi)",52.1,-1.43,52.0509984542946,-1.54296267206709
"BRECHVA -> BRECHFA, CARMARTHENSHIRE (86 / 7.6mi)",52.06,-4.13,51.9510924447003,-4.14818954808701
"CARCALSTON -> CAR COLSTON, NOTTINGHAMSHIRE (86 / 5.5mi)",53,-0.8,52.9798559617562,-0.927888780679146
"CHARLEY -> CHORLEY, LANCASHIRE (86 / 17.9mi)",53.43,-2.41,53.6531784325538,-2.63092926622526
"CHINNER -> CHINNOR, OXFORDSHIRE (86 / 4.1mi)",51.7,-0.81,51.7016525643283,-0.906299886612787
"CLEYDON -> CLAYDON, SUFFOLK (86 / 6.6mi)",52.2,1.15,52.1056519099743,1.1196286291736
"CONISBURGH -> CONISBROUGH, YORKSHIRE WEST RIDING (86 / 8.8mi)",53.53,-1.03,53.4830245053561,-1.22963928831854
"CROFTON -> CROSTON, LANCASHIRE (86 / 9.9mi)",53.75,-2.96,53.6595509021587,-2.77307565535359
"DARKING -> DORKING, SURREY (86 / 3.3mi)",51.25,-0.26,51.2324754239705,-0.330722673561085
"DICHIAT -> DICHEAT, SOMERSET (86 / 3.3mi)",51.15,-2.6,51.1250045620452,-2.53625492369386
"EASTRINGTON -> PATRINGTON, YORKSHIRE EAST RIDING (86 / 24.6mi)",53.83,-0.56,53.6836634537466,-0.011009296052608
"ELLESDON -> ELSDON, NORTHUMBERLAND (86 / 20.8mi)",55.28,-1.58,55.2336991157277,-2.10146095204408
"FRISSINGTON -> FRIZINGTON, CUMBERLAND (86 / 12.8mi)",54.61,-3.2,54.5388287417056,-3.49447543586686
"GIRSINGTON -> GRASSINGTON, YORKSHIRE WEST RIDING (86 / 12.7mi)",54.13,-1.7,54.0727188843827,-1.99711134895383
"GISBORN -> GISBURN, YORKSHIRE WEST RIDING (86 / 11.4mi)",54.01,-2.01,53.9356078651961,-2.26058063804047
"GISLEY -> GUISELEY, YORKSHIRE WEST RIDING (86 / 12.7mi)",53.93,-1.41,53.8748477901279,-1.7063455212882
"GREWEL -> GREYWELL, HAMPSHIRE (86 / 4mi)",51.26,-0.88,51.2534000413808,-0.971947422895137
"HADDOCK -> HAYDOCK, LANCASHIRE (86 / 10.5mi)",53.55,-2.45,53.4662251650227,-2.6640236478364
"HAEFIELD BROADOKE -> HATFIELD BROAD OAK, ESSEX (86 / 2.4mi)",51.86,0.26,51.8265857594055,0.244340937239384
"HARLEGH -> HARLECH, MERIONETHSHIRE (86 / 27mi)",52.48,-3.96,52.8596594697659,-4.1082838854472
"HEBBORN -> HEBBURN, DURHAM (86 / 19.1mi)",55.03,-1.03,54.9833927802736,-1.50633121578324
"ISELHAM -> ISLEHAM, CAMBRIDGESHIRE (86 / 2.6mi)",52.38,0.4,52.3431407920062,0.411531115059266
"IVINGO -> IVINGHOE, BUCKINGHAMSHIRE (86 / 3.8mi)",51.86,-0.55,51.8360585253712,-0.629793923507258
"LAMONBY -> LAZONBY, CUMBERLAND (86 / 8.7mi)",54.81,-2.51,54.750781752159,-2.70202319240201
"LANGTON -> LAUNTON, OXFORDSHIRE (86 / 3.2mi)",51.91,-1.05,51.9007185408966,-1.12299470649297
"LAYLAND -> LEYLAND, LANCASHIRE (86 / 11.8mi)",53.8,-2.48,53.6888656436346,-2.69794219273509
"LINSTED -> LYNSTED, KENT (86 / 1.2mi)",51.31,0.76,51.3138450641871,0.786158927270875
"LYD -> LYDD, KENT (86 / 3.6mi)",50.9,0.9,50.9512859155412,0.905325908744598
"MOSELEY -> COSELEY, STAFFORDSHIRE (86 / 9.3mi)",52.68,-2.06,52.5461519899112,-2.08008214514436
"NARBOROUGH -> NASEBOROUGH, NORFOLK (86 / 2mi)",52.71,0.61,52.6861762276055,0.582440209005933
"NEWBORN -> NEWBURN, NORTHUMBERLAND (86 / 18.4mi)",55.01,-1.28,54.982640364962,-1.74092679376359
"PANTEAGE -> PANTEG, MONMOUTHSHIRE (86 / 5.2mi)",51.76,-2.98,51.6857019598527,-2.99834648243368
"PENRISE -> PENRICE, GLAMORGANSHIRE (86 / 6.3mi)",51.66,-4.15,51.569627117112,-4.17614947638838
"POINTON -> POYNTON, CHESHIRE (86 / 9.1mi)",53.43,-1.95,53.3490992968684,-2.12322964542903
"POWLTON -> POULTON, WILTSHIRE (86 / 6.7mi)",51.61,-1.83,51.7050036413252,-1.85821152075116
"RATCLIFF UPON TRENT -> RADCLIFFE ON TRENT, NOTTINGHAMSHIRE (86 / 7.9mi)",52.98,-0.86,52.9465314033189,-1.04198885339358
"REPEHAM -> REEPHAM, NORFOLK (86 / 4.7mi)",52.83,1.11,52.7625327946859,1.1110000739865
"REYGATE -> REIGATE, SURREY (86 / 1.4mi)",51.25,-0.18,51.2376677222787,-0.206287589685837
"ROKELEY -> ROCKLEY, WILTSHIRE (86 / 3.9mi)",51.48,-1.7,51.4446926205876,-1.76960573030188
"ROWSHAM -> ROUSHAM, OXFORDSHIRE (86 / 3.3mi)",51.93,-1.23,51.9139829574739,-1.303913302194
"RUMFORD -> ROMFORD, ESSEX (86 / 2.4mi)",51.61,0.21,51.5794970028837,0.182289982291406
"SCOSTON -> SCOFTON, NOTTINGHAMSHIRE (86 / 4.7mi)",53.35,-0.96,53.3162025112445,-1.05832401403331
"SEDBER -> SEDBERGH, YORKSHIRE WEST RIDING (86 / 12.6mi)",54.38,-2.23,54.3235075015796,-2.52859761862044
"SHEFNAL -> SHIFNAL, SHROPSHIRE (86 / 3.5mi)",52.7,-2.31,52.6670431240548,-2.37283630325741
"SKOTTER -> SCOTTER, LINCOLNSHIRE (86 / 8mi)",53.56,-0.5,53.4966425268367,-0.663587544818661
"SOWTHAM -> SOUTHAM, WARWICKSHIRE (86 / 8.6mi)",52.33,-1.23,52.2523544617761,-1.3884860772747
"ST.IVES -> ST IVES, HUNTINGDONSHIRE (86 / 0.7mi)",52.33,-0.06,52.3232035644987,-0.072721089425605
"STOKE GURSEY -> STOGURSEY, SOMERSET (86 / 3mi)",51.2,-3.2,51.1795662517387,-3.13907382905251
"SWANSEY -> SWANSEA, GLAMORGANSHIRE (86 / 9mi)",51.75,-3.93,51.6196186285093,-3.94101030601186
"TEDFORD -> TETFORD, LINCOLNSHIRE (86 / 5.2mi)",53.31,0.08,53.2535112552509,-0.001946792571739
"TWIFORD -> TWYFORD, HAMPSHIRE (86 / 2.9mi)",51.03,-1.25,51.0229281417888,-1.31507091107054
"USKE -> USK, MONMOUTHSHIRE (86 / 4.2mi)",51.76,-2.88,51.7008898966227,-2.9049721612409
"WALDERN -> WALDRON, SUSSEX (86 / 0.6mi)",50.96,0.2,50.9516608634653,0.203931022266155
"WAYHILL -> WEYHILL, HAMPSHIRE (86 / 4.1mi)",51.26,-1.48,51.2180939866392,-1.54660282530157
"WEARHAM -> WEREHAM, NORFOLK (86 / 2.6mi)",52.61,0.53,52.5868348205177,0.479968287938811
"WEEDON-BECK -> WEEDON BEC, NORTHAMPTONSHIRE (86 / 4.5mi)",52.28,-1.01,52.2281301447396,-1.07411416970664
"WERNITH -> WERNETH, CHESHIRE (86 / 10.7mi)",53.51,-1.85,53.4258157016984,-2.06754414423954
"WILLINGTON -> CHILLINGTON, KENT (86 / 8.5mi)",51.3,0.33,51.2707253497174,0.521609941031402
"WISBICH -> WISBECH, CAMBRIDGESHIRE (86 / 4.9mi)",52.71,0.25,52.6661023631518,0.157761796395082
"ASTON TIRRELL -> ASTON TIRROLD, BERKSHIRE (85 / 6.4mi)",51.58,-1.05,51.570669641745,-1.19767446723347
"GRASTON-REGIS -> GRAFTON REGIS, NORTHAMPTONSHIRE (85 / 2.8mi)",52.15,-0.86,52.1154334140716,-0.893078361670784
"HURST-MONCEAUX -> HERSTMONCEUX, SUSSEX (85 / 2.4mi)",50.86,0.28,50.867840654395,0.333142002539203
"MESY-HAMPTON -> MEYSEY HAMPTON, GLOUCESTERSHIRE (85 / 3.5mi)",51.71,-1.75,51.697176950038,-1.82818385318607
"OVERTON LONGVILE -> ORTON LONGUEVILLE, HUNTINGDONSHIRE (85 / 4.5mi)",52.51,-0.2,52.5539750546889,-0.27830126072566
"SKINNING GRAVE -> SKINNINGROVE, YORKSHIRE NORTH RIDING (85 / 12mi)",54.56,-0.6,54.5687419952377,-0.898666966135669
"STEPLE ASTON -> STEEPLE BARTON, OXFORDSHIRE (85 / 4.7mi)",51.95,-1.25,51.9207988255681,-1.3496259167823
"STOKE BEVERNE -> STOKE BRUERNE, NORTHAMPTONSHIRE (85 / 3.6mi)",52.18,-0.86,52.1418923063312,-0.919076880951631
"BLACK-BROOD -> BLACKROD, LANCASHIRE (84 / 20.3mi)",53.8,-2.23,53.5947371087924,-2.5859139429905
"BOCTON MALHERB -> BOUGHTON MALHERBE, KENT (84 / 1.9mi)",51.21,0.65,51.2141478228097,0.69367438672647
"BRANSPETH -> BRANCEPETH, DURHAM (84 / 15mi)",54.76,-1.28,54.7337570872828,-1.6524515488995
"CHAPPEL IN THE FRITH -> CHAPEL EN LE FRITH, DERBYSHIRE (84 / 9mi)",53.41,-1.75,53.3240646160719,-1.91283138474456
"DODINGTON -> DUDDINGTON, NORTHAMPTONSHIRE (84 / 4.5mi)",52.63,-0.45,52.5968011062694,-0.543158402006163
"DUNNINGTON -> DONINGTON, LINCOLNSHIRE (84 / 6.1mi)",52.95,-0.08,52.9051673377373,-0.20489662887401
"EAST-BORN -> EASTBOURNE, SUSSEX (84 / 2.5mi)",50.78,0.21,50.7726931587508,0.265891436353696
"EATINGTON -> LEAMINGTON, WARWICKSHIRE (84 / 9.1mi)",52.16,-1.46,52.2842692865866,-1.53151064829264
"FELIX TOW -> FELIXSTOWE, SUFFOLK (84 / 7.9mi)",52.08,1.43,51.9716788042547,1.36786145481672
"GILDERSUM -> GILDERSOME, YORKSHIRE WEST RIDING (84 / 10.8mi)",53.85,-1.41,53.7578292205366,-1.623968821357
"KELLERMARSH -> KELMARSH, NORTHAMPTONSHIRE (84 / 5.6mi)",52.45,-0.81,52.4060730930516,-0.920661548338688
"KENINGAL -> KENNINGHALL, NORFOLK (84 / 5.7mi)",52.5,1.08,52.4349983715471,0.996810043912182
"LANTEGLASS -> LANTEGLOS, CORNWALL (84 / 12.7mi)",50.78,-4.81,50.6093716665452,-4.70349922117109
"LIANIDLOS -> LLANIDLOES, MONTGOMERYSHIRE (84 / 4mi)",52.48,-3.46,52.4485892150105,-3.54020246316851
"NIMPFIELD -> NYMPSFIELD, GLOUCESTERSHIRE (84 / 2.6mi)",51.71,-2.23,51.7006487028762,-2.28938941678929
"S. AUSTEL -> ST AUSTELL, CORNWALL (84 / 14.7mi)",50.5,-5.01,50.3384237460916,-4.79198033289037
"SOUTHWORTH -> SOUTHPORT, LANCASHIRE (84 / 26.6mi)",53.51,-2.4,53.6460230876897,-3.0064594586884
"SPELHERST -> SPELDHURST, KENT (84 / 2.2mi)",51.18,0.2,51.1516422344546,0.22076615895701
"ST. CLEARE -> ST CLEARS, CARMARTHENSHIRE (84 / 8.2mi)",51.91,-4.38,51.8138279442495,-4.49449860002955
"THORNTON IN LONSDALE -> BURTON IN LONSDALE, YORKSHIRE WEST RIDING (84 / 14.4mi)",54.23,-2.21,54.1439005572015,-2.53556667498193
"WITHICOMB -> WITHYCOMBE, SOMERSET (84 / 1.8mi)",51.16,-3.45,51.1624595988121,-3.4096346778478
"WLITFIELD -> WHITEFIELD, LANCASHIRE (84 / 8.1mi)",53.61,-2.13,53.5501604494269,-2.29855239309511
"BARNOLDSWEEK -> BARNOLDSWICK, YORKSHIRE WEST RIDING (83 / 21.4mi)",54.03,-1.7,53.9157885631768,-2.1893587078257
"BARTON -> BURTON, LANCASHIRE (83 / 10.9mi)",53.93,-2.53,53.8288844948251,-2.73676353367559
"BATTEL -> BATTLE, SUSSEX (83 / 4.5mi)",50.88,0.4,50.9153855699057,0.485772705844406
"BAYTON -> BEYTON, SUFFOLK (83 / 3.6mi)",52.28,0.81,52.2292288383597,0.830393012867699
"BEDALL -> BEDALE, YORKSHIRE NORTH RIDING (83 / 11mi)",54.33,-1.33,54.2889453933055,-1.59265261401437
"BLADEN -> BLADON, OXFORDSHIRE (83 / 4.2mi)",51.83,-1.25,51.8302652189569,-1.34947907035284
"BOZIET -> BOZEAT, NORTHAMPTONSHIRE (83 / 2.6mi)",52.25,-0.63,52.2236113795968,-0.67483200839641
"BURY STREET -> TURKEY STREET, MIDDLESEX (83 / 3.6mi)",51.66,0.03,51.6730587102779,-0.051409371016434
"BYNTON -> BINTON, WARWICKSHIRE (83 / 8.2mi)",52.21,-1.6,52.1839820071914,-1.78830570411091
"CHAPPEL -> CAPEL, SURREY (83 / 4.4mi)",51.2,-0.25,51.1540008578339,-0.320497438788916
"COLVESTREET -> COLNEY STREET, HERTFORDSHIRE (83 / 4.2mi)",51.75,-0.26,51.7065548345883,-0.329701000513343
"DENBER -> DENVER, NORFOLK (83 / 3.2mi)",52.61,0.45,52.5886588295089,0.381919175552834
"DICKLEBOROUGH -> DICKLEBURGH, NORFOLK (83 / 9.4mi)",52.53,1.23,52.3968922127235,1.18489366205792
"DUDCOT -> DIDCOT, BERKSHIRE (83 / 5.2mi)",51.61,-1.13,51.6109978845783,-1.25091847358146
"DURHAM -> DYRHAM, GLOUCESTERSHIRE (83 / 3.6mi)",51.53,-2.4,51.480591902946,-2.37370025430912
"ECKLES -> ECCLES, LANCASHIRE (83 / 7.7mi)",53.56,-2.2,53.4829698175433,-2.3358958352597
"ENSTON -> FENTON, STAFFORDSHIRE (83 / 6.6mi)",52.93,-2.05,52.9990456173094,-2.15999972576482
"EWSTON -> EUSTON, SUFFOLK (83 / 4.6mi)",52.41,0.88,52.3714069211097,0.79009419079803
"GEYDON -> GAYDON, WARWICKSHIRE (83 / 8.2mi)",52.25,-1.31,52.1823106805925,-1.46817046881556
"HALTON -> HYLTON, DURHAM (83 / 22.4mi)",54.75,-0.96,54.9057740010126,-1.45278941309021
"HESKEW -> HESKET, CUMBERLAND (83 / 26mi)",54.88,-2.18,54.7922136815077,-2.81636724216536
"HEYNOR -> HEANOR, DERBYSHIRE (83 / 7.5mi)",53.08,-1.21,53.013920384152,-1.35323570576471
"IXNING -> EXNING, SUFFOLK (83 / 1.9mi)",52.26,0.33,52.2638862243684,0.374532644992218
"KILSOY -> KILSBY, NORTHAMPTONSHIRE (83 / 7.4mi)",52.41,-1.05,52.3354521532045,-1.17490557266578
"LYNTON -> LINTON, YORKSHIRE WEST RIDING (83 / 12.5mi)",54.11,-1.71,54.0605406963089,-2.00626328590021
"LYTHUM -> LYTHAM, LANCASHIRE (83 / 13.3mi)",53.83,-2.68,53.7370609985971,-2.96419850534738
"MILLUM -> MILLOM, CUMBERLAND (83 / 9.3mi)",54.31,-3.1,54.2206979586055,-3.27290572774746
"NEWTON -> NESTON, CHESHIRE (83 / 13.4mi)",53.48,-3,53.2898393168368,-3.06446540243121
"OCKLEY -> OAKLEY, BUCKINGHAMSHIRE (83 / 4.7mi)",51.8,-0.96,51.8055258626568,-1.07034589602495
"OCKOLD -> OCCOLD, SUFFOLK (83 / 7.6mi)",52.4,1.21,52.2935960609423,1.15985874407405
"OKEHAM -> OAKHAM, RUTLAND (83 / 3.4mi)",52.71,-0.68,52.6700427766359,-0.727490656316508
"OKELEY -> OCKLEY, SURREY (83 / 4.2mi)",51.2,-0.3,51.1523004045433,-0.358451676848462
"RAWDEN -> RAWDON, YORKSHIRE WEST RIDING (83 / 8.4mi)",53.96,-1.58,53.8492530503373,-1.66601670070389
"ROYDON -> RAYDON, SUFFOLK (83 / 7.1mi)",52.11,0.96,52.0081786786241,0.984533848561354
"RUMSEY -> ROMSEY, HAMPSHIRE (83 / 1.7mi)",51.01,-1.48,50.9889328432996,-1.49935618857033
"RUTHEN -> RUTHIN, DENBIGHSHIRE (83 / 7.5mi)",53.2,-3.2,53.1144060686401,-3.31020616811397
"SALTON -> MALTON, YORKSHIRE NORTH RIDING (83 / 10.3mi)",54.26,-0.66,54.1356818373112,-0.798434682440317
"SECHY -> SETCHEY, NORFOLK (83 / 4.1mi)",52.75,0.46,52.6963903491556,0.420132689974625
"SHIPTON UPON STOWER -> SHIPSTON ON STOUR, WORCESTERSHIRE (83 / 6.2mi)",52.08,-1.48,52.0634002766172,-1.62432754274361
"WATH UPON DON -> WATH UPON DEARNE, YORKSHIRE WEST RIDING (83 / 8.8mi)",53.55,-1.15,53.5020457766209,-1.34975367436519
"WELWIN -> WELWYN, HERTFORDSHIRE (83 / 3.4mi)",51.86,-0.15,51.8315400101411,-0.214938286359709
"WOLLER -> WOOLER, NORTHUMBERLAND (83 / 24.3mi)",55.6,-1.4,55.545680265754,-2.01453056976454
"WOTTON -> WATTON, HERTFORDSHIRE (83 / 3.2mi)",51.88,-0.05,51.8533398338267,-0.110367537734712
"WRAWLY -> WRAWBY, LINCOLNSHIRE (83 / 8.9mi)",53.65,-0.3,53.5642421028343,-0.461005395756455
". WOLWICH -> WOOLWICH, KENT (82 / 3.1mi)",51.51,0.13,51.4901680264527,0.064343287740598
"ABBOTS-ANNE -> ABBOTTS ANN, HAMPSHIRE (82 / 4.4mi)",51.23,-1.45,51.1903991008024,-1.52851334447696
"ALRESFORD -> NEW ALRESFORD, HAMPSHIRE (82 / 4.4mi)",51.13,-1.08,51.0915541058789,-1.16164311702124
"ASPATRICK -> ASPATRIA, CUMBERLAND (82 / 16.9mi)",54.88,-2.96,54.7636768664237,-3.33294705110831
"BADGENDEN -> BAGENDON, GLOUCESTERSHIRE (82 / 3.6mi)",51.76,-1.9,51.7585287161162,-1.98494137371645
"BEWMARIS -> BEAUMARIS, ANGLESEY (82 / 13.3mi)",53.43,-3.93,53.2633580136719,-4.09281317180434
"BODEDERIS -> BODEDERN, ANGLESEY (82 / 16mi)",53.51,-4.36,53.2947079886911,-4.50192976658004
"BONTESHALL -> BONSALL, DERBYSHIRE (82 / 7.5mi)",53.2,-1.46,53.1210947447626,-1.58429322433722
"BRADFORTH -> BRADFORD, YORKSHIRE WEST RIDING (82 / 13.3mi)",53.88,-1.46,53.7942751436824,-1.7519939950365
"BRAINTRY -> BRAINTREE, ESSEX (82 / 2.2mi)",51.91,0.55,51.8782400545615,0.552618757598085
"BRAMSTON -> BRAUNSTON, NORTHAMPTONSHIRE (82 / 7.4mi)",52.36,-1.08,52.2907318170812,-1.2142085287419
"BRENTFORD NEW -> BRENTFORD, MIDDLESEX (82 / 26.3mi)",51.86,-0.23,51.4823736907345,-0.310180371484036
"CARLTON UPON TRENT -> CARLTON-ON-TRENT, NOTTINGHAMSHIRE (82 / 6.7mi)",53.21,-0.66,53.1666151187457,-0.805594748111551
"CASTLE-FORTH -> CASTLEFORD, YORKSHIRE WEST RIDING (82 / 10.7mi)",53.76,-1.1,53.7265117435725,-1.35643782024899
"CHEPSTED -> CHIPSTEAD, KENT (82 / 1.1mi)",51.3,0.16,51.2845162284389,0.153492308898503
"COLTSWORTH -> COLSTERWORTH, LINCOLNSHIRE (82 / 6.1mi)",52.83,-0.48,52.8069449640152,-0.621480557021658
"CRAMBORN -> CRANBORNE, DORSET (82 / 4.3mi)",50.98,-1.9,50.919410107422,-1.92289120579251
"DOLGELLE -> DOLGELLAU, MERIONETHSHIRE (82 / 11.5mi)",52.88,-3.73,52.7424055758129,-3.88573013091731
"E. LILBURN -> EAST LILBURN, NORTHUMBERLAND (82 / 22.7mi)",55.55,-1.36,55.5063000923855,-1.93538844463549
"FAYRBOURN -> FAIRBURN, YORKSHIRE WEST RIDING (82 / 11.1mi)",53.8,-1.03,53.7427680419994,-1.28447295141365
"HALL-WESTON -> HAIL WESTON, HUNTINGDONSHIRE (82 / 1.1mi)",52.26,-0.3,52.244582289171,-0.294778701685343
"HARBERBURY -> HARBURY, WARWICKSHIRE (82 / 8.2mi)",52.31,-1.3,52.2370836929918,-1.45301903442201
"HATHER SEDGE -> HATHERSAGE, DERBYSHIRE (82 / 8.4mi)",53.4,-1.48,53.3331006873218,-1.65011129668861
"HOLE-PORT -> HOLYPORT, BERKSHIRE (82 / 5.1mi)",51.5,-0.6,51.4919882308581,-0.717469120920966
"KIRKELLY -> KIRK ELLA, YORKSHIRE EAST RIDING (82 / 9.5mi)",53.83,-0.26,53.7538678678771,-0.454085968313259
"LAKING-HEATH -> LAKENHEATH, SUFFOLK (82 / 3.5mi)",52.43,0.6,52.4158364653445,0.519630377125491
"LITTLETON -> LITTLEHAMPTON, SUSSEX (82 / 10mi)",50.95,-0.6,50.8095726532236,-0.542794684690386
"LLANDDWYNNE -> LLANENDDWYN, MERIONETHSHIRE (82 / 22.5mi)",53.05,-3.78,52.7898274995027,-4.10365892014941
"MILBROKE -> MILLBROOK, HAMPSHIRE (82 / 12.1mi)",51.08,-1.36,50.9131656166737,-1.44284653085361
"NAMPTWICH -> NANTWICH, CHESHIRE (82 / 5.2mi)",53.13,-2.45,53.0674009249299,-2.52039300244218
"OXENHEATH -> COXHEATH, KENT (82 / 8mi)",51.23,0.31,51.2328411529159,0.494438825596124
"PEMDRIDG -> PEMBRIDGE, HEREFORDSHIRE (82 / 1.9mi)",52.21,-2.85,52.2179081325244,-2.89392929472917
"PENMORVAY -> PENMORFA, CARNARVONSHIRE (82 / 11.4mi)",53.08,-4.01,52.943124818575,-4.16266329015396
"QUARENDON -> QUORNDON, LEICESTERSHIRE (82 / 6.3mi)",52.8,-1.05,52.7440403046245,-1.17016706273699
"RATCLIFF -> RADCLIFFE, LANCASHIRE (82 / 7.7mi)",53.63,-2.18,53.5585813881909,-2.32539830770312
"SEVENOKE -> SEVENOAKS, KENT (82 / 0.9mi)",51.28,0.18,51.2695855627044,0.193127017758264
"SHERBORN S. JOHNS -> SHERBOUNE ST JOHN, HAMPSHIRE (82 / 6mi)",51.33,-0.98,51.2958110393859,-1.10700532170837
"ST. OSITH -> ST OSYTH, ESSEX (82 / 4.5mi)",51.86,1.11,51.7985351956505,1.07716508257703
"SUBBERTON -> SOBERTON, HAMPSHIRE (82 / 2.7mi)",50.98,-1.1,50.9473870288662,-1.13362635178913
"THOWERSBY -> THORESBY, NOTTINGHAMSHIRE (82 / 6.8mi)",53.28,-0.9,53.2335984066238,-1.04435954572774
"TIDESWAL -> TIDESWELL, DERBYSHIRE (82 / 8.8mi)",53.36,-1.61,53.2799071101692,-1.7746643974938
"TINMOUTH -> TYNEMOUTH, NORTHUMBERLAND (82 / 19mi)",55.06,-0.95,55.0177166813898,-1.42366329084585
"TREDEAGER -> TREDEGAR, MONMOUTHSHIRE (82 / 12.4mi)",51.63,-3.08,51.7775921109243,-3.24473302627631
"TUNBRIDG -> TONBRIDGE, KENT (82 / 1.1mi)",51.21,0.26,51.1970171293013,0.275270473200232
"W. WICKHAM -> WEST WICKHAM, KENT (82 / 2.6mi)",51.38,0.05,51.3657729106937,-0.006140331836541
"WAYBRIDG -> WEYBRIDGE, SURREY (82 / 4.6mi)",51.4,-0.36,51.3732257676693,-0.457118294466846
"WILBERTON -> WYBERTON, LINCOLNSHIRE (82 / 7.1mi)",53.03,0.08,52.948445496355,-0.02390821152441
"WINWORTH -> WHITWORTH, LANCASHIRE (82 / 7.7mi)",53.73,-2.03,53.6551573334147,-2.17107140086479
"WOLLERTON -> WOLLATON, NOTTINGHAMSHIRE (82 / 7.4mi)",53,-1.06,52.9529481363621,-1.22013556231789
"BOCTON ALULPH -> BOUGHTON ALUPH, KENT (81 / 2.8mi)",51.18,0.85,51.196330383859,0.908681573019912
"BOCTON ALULPH -> BOUGHTON ALUPH, KENT (81 / 2.8mi)",51.18,0.85,51.196330383859,0.908681573019912
"DRY DRAYTON HALL -> DRY DRAYTON, CAMBRIDGESHIRE (81 / 1mi)",52.23,0,52.2385255618788,0.019576008126482
"KIRKBY-STEVEN -> KIRKBY STEPHEN, WESTMORLAND (81 / 13.4mi)",54.56,-2.05,54.4733614146307,-2.34876002676879
"MIDLETON KANES -> MILTON KEYNES, BUCKINGHAMSHIRE (81 / 4.4mi)",52.1,-0.66,52.0438029177851,-0.706994582212587
"N. PETHERTON -> NORTH PETHERTON, SOMERSET (81 / 3.7mi)",51.1,-3.1,51.0925834154416,-3.01471261493911
"PILLERTON NETHER -> PILLERTON HERSEY, WARWICKSHIRE (81 / 7.1mi)",52.18,-1.41,52.1382617146206,-1.56385791135792
"S. PETHERTON -> SOUTH PETHERTON, SOMERSET (81 / 4.7mi)",51,-2.88,50.9488299281698,-2.80956511122342
"ADDESHAM -> ADISHAM, KENT (80 / 2mi)",51.23,1.15,51.2440724602187,1.19034782932253
"ADDLESTHORP -> ADLESTROP, GLOUCESTERSHIRE (80 / 6.2mi)",51.85,-1.66,51.9400416328383,-1.64792605574753
"ALBORN -> ALDBOURNE, WILTSHIRE (80 / 10.5mi)",51.43,-1.85,51.4803195770974,-1.62088748044309
"ASBORN -> ASHBOURNE, DERBYSHIRE (80 / 8.5mi)",53.1,-1.58,53.0182144976333,-1.73271134347093
"AUNSLOP -> HANSLOPE, BUCKINGHAMSHIRE (80 / 82.9mi)",52.16,-2.78,52.1138829478162,-0.827594027213351
"AWTHORP -> ALTHORPE, LINCOLNSHIRE (80 / 8.6mi)",53.63,-0.55,53.5766085175847,-0.74071895896989
